params_label,split_id,test_groups,test_start,test_end,purged_train_bars,candidate_cpcv_mode,train_score,test_score,train_return_pct,train_monthly_return_pct,train_max_dd_pct,train_profit_factor,train_trades,test_return_pct,test_monthly_return_pct,test_max_dd_pct,test_profit_factor,test_trades,test_win_rate_pct,test_expectancy_pct,train_test_gap_pct
candidate_01,11,"1,5",2024-09-01 14:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,11.477464165093547,13.73972976973238,32.3122830247357,2.014326353321305,-8.98378969794209,1.574450257248084,64,20.621457722757942,3.131304491164566,-6.540475221707465,2.6149900211506503,26,88.46153846153845,0.8349549105961468,0.0
candidate_01,12,"1,6",2024-09-01 14:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,8.759054794527149,7.726512446490837,22.670049272716565,1.466001043507137,-8.98378969794209,1.6639820885523662,65,12.214358469226273,1.9132407690496178,-6.726744963517328,1.6394713703886554,23,86.95652173913044,0.6231833081784631,0.0
candidate_01,13,"1,7",2024-09-01 14:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,4.6556732852549585,15.25158381338209,13.586349311729595,0.882297812198285,-8.98378969794209,1.3340904132482712,59,23.447838321410998,3.525686082393076,-6.540475221707465,3.0401180206531104,29,89.65517241379311,0.8306858366549194,0.0
candidate_01,14,"2,3",2024-12-03 04:00:00,2025-06-06 07:00:00,11795,approx_full_backtest,10.53095142641081,2.8728970491243055,29.100247155001014,1.5947378551964375,-8.1583698106375,1.7044421964892578,62,8.129260322782583,1.2936135940767146,-8.98378969794209,1.4679272280505413,31,87.09677419354838,0.28496269751837594,18.882367414714114
candidate_01,15,"2,4",2024-12-03 04:00:00,2025-09-06 21:00:00,10259,approx_full_backtest,8.128182477519056,3.928057620062765,24.951728868691237,1.5992782652710424,-8.1583698106375,1.3913045535372062,55,5.992321776304843,0.9616525491241257,-4.504298052783328,1.5087320285759964,24,87.5,0.2685874407602546,39.86959180232799
candidate_01,16,"2,5",2024-12-03 04:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,10.598933924463212,10.930341387245209,31.87378062600066,1.9902081753691458,-8.1583698106375,1.3554144087837314,62,15.362967912877679,2.3780859798754994,-4.95728316676487,2.3225056084662135,24,87.5,0.6455263381739021,0.0
candidate_01,17,"2,6",2024-12-03 04:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,7.236526230667375,3.9858097917306257,22.263502657169344,1.4420125003609119,-8.1583698106375,1.3938313317716844,63,7.322375967332295,1.1689183746859788,-6.726744963517328,1.4045049621114591,21,85.71428571428571,0.38652478708468996,18.938402101686506
candidate_01,18,"2,7",2024-12-03 04:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,3.1487474133433353,12.02709735226265,13.209907416101196,0.8592081288820719,-8.1583698106375,1.1282703068810054,57,18.066132511181788,2.769417578056399,-5.994974098838767,2.7652509836852928,27,88.88888888888889,0.6619886556913519,0.0
candidate_01,19,"3,4",2025-03-05 18:00:00,2025-09-06 21:00:00,11795,approx_full_backtest,14.528925095750553,-1.5531997070078072,38.63541458974038,2.0441675747701504,-8.1583698106375,1.8444639280162436,61,2.0381472076995255,0.33236040510911113,-8.98378969794209,1.1043044442081997,33,84.84848484848484,0.08263366529634612,83.74103917843026
candidate_01,20,"3,5",2025-03-05 18:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,15.589411361682744,4.698871647290494,40.754641550631085,2.4647524127700438,-8.1583698106375,1.851537979901677,54,11.059209808185312,1.7399652320491565,-8.98378969794209,1.5665161878542475,33,84.84848484848484,0.3567710452335443,29.406084642243062
candidate_01,21,"3,6",2025-03-05 18:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,11.960187860078955,-0.6222433802408763,30.497172444311403,1.91400607036738,-8.1583698106375,2.0364615638979893,55,3.318582083205901,0.5383343465500401,-8.98378969794209,1.1327932462711185,30,83.33333333333334,0.14659443017706003,71.87394779543669
candidate_01,22,"3,7",2025-03-05 18:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,7.744978460130275,6.2391875234545475,20.83387510914885,1.3134839672128917,-8.1583698106375,1.5846168708483779,49,13.661529510083348,2.128713880285882,-8.98378969794209,1.7863608283551253,36,86.11111111111111,0.39318072444999475,0.0
candidate_01,23,"4,5",2025-06-06 08:00:00,2025-12-08 11:00:00,11795,approx_full_backtest,13.44565105050323,5.655826384023094,38.98416473694451,2.0600498396853073,-8.98378969794209,1.6245240831800454,63,8.864367212647227,1.4065413963943785,-4.95728316676487,1.6348804747603356,26,84.61538461538461,0.36098844030320837,31.722943333776747
candidate_01,24,"4,6",2025-06-06 08:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,9.913132040136173,-0.9875551179834563,27.313880902040278,1.734895539030834,-8.98378969794209,1.7596613572691702,56,1.2767160798507815,0.20884851478557565,-6.726744963517328,1.068867502818554,23,82.6086956521739,0.08739512436905461,87.96189683545761
candidate_01,25,"4,7",2025-06-06 08:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,5.8136805702486445,6.779532424902168,17.886305859562633,1.1411048208815666,-8.98378969794209,1.4136140908921675,50,11.415257752220075,1.793940789598092,-5.994974098838767,1.9431632623317947,29,86.20689655172413,0.40575038053021595,0.0
candidate_01,26,"5,6",2025-09-06 22:00:00,2026-03-11 01:00:00,11795,approx_full_backtest,13.562426958610398,5.943629240195431,37.07140864886029,1.9724778275827415,-8.98378969794209,1.8989870603591856,72,10.230461524368417,1.614720541537329,-6.726744963517328,1.5077913823584688,23,82.6086956521739,0.48072266949633913,18.137455389490576
candidate_01,27,"5,7",2025-09-06 22:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,7.718576299769069,13.63857631789921,24.416948676801532,1.517832379041284,-8.98378969794209,1.3683011771602431,57,21.265338749733488,3.2223745614023525,-5.994974098838767,2.6080639128402847,29,86.20689655172413,0.717699812872545,0.0
candidate_01,28,"6,7",2025-12-08 12:00:00,2026-06-11 14:00:00,12132,approx_full_backtest,7.862328545784457,7.466828964058649,23.585827086469457,1.2833680248670154,-8.98378969794209,1.5465999692962005,67,12.81336214350317,2.002962337279479,-6.726744963517328,1.714350419102517,26,84.61538461538461,0.5168339609964863,0.0
candidate_02,1,"0,1",2024-06-01 00:00:00,2024-12-03 03:00:00,12995,approx_full_backtest,17.65483359700123,-50001.383515357935,51.560093494294826,2.3651591280139606,-10.08875581046026,2.148423368094215,84,-1.3835153579357162,-0.22884949834816037,-9.488804552237596,1.07794919239288,16,81.25,0.12783170487369178,109.67586052192297
candidate_02,2,"0,2",2024-06-01 00:00:00,2025-03-05 17:00:00,11459,approx_full_backtest,16.957009503303023,8.41267714521014,46.710038940916185,2.4739562081019795,-7.73341745183701,1.9072674246780257,74,10.85816982903376,1.709654963798779,-4.647649291406486,2.2400941379496238,16,87.5,0.5413610198346044,30.893887361473254
