run,final_return_pct,max_dd_pct
388,-8.576880201193127,-34.74247047628588
389,58.42882350967524,-12.420147825237226
390,51.43398374205801,-6.989628161730099
391,-4.50543382908144,-20.397844204288774
392,13.298697772242974,-12.50215887017455
393,28.787588838637724,-13.650421675972913
394,6.241312363426177,-19.21448691131803
395,37.63843244557785,-14.83275414093076
396,29.152399495633553,-17.65150414248793
397,7.889884661326052,-21.23509051352498
398,18.093937489912413,-17.88629088508187
399,84.10824187832037,-7.7161361461167814
400,38.46688633340132,-7.716136146116792
401,35.066445011107675,-10.667729130482794
402,25.949816781709245,-16.705861448614755
403,67.09853713419793,-9.090555636096209
404,17.605979926280014,-10.696869445436953
405,52.070108537295454,-8.014899972341883
406,60.6077690784447,-9.249960328445638
407,41.85465695859718,-9.625909406575083
408,16.70040817811489,-20.978943985445543
409,19.653095797014373,-18.497270425049383
410,19.454160891507954,-9.223579556176587
411,10.80218298507063,-12.353764767529164
412,44.28144233958476,-11.040600713395598
413,79.95273596891583,-7.716136146116792
414,47.83019194889675,-7.684463585473922
415,42.7544503973847,-7.7887212283545555
416,42.845610492963495,-15.406316143465615
417,26.65044315488798,-12.631860314683262
418,1.4603401265611993,-10.508596456678521
419,19.331269889607473,-20.395595302042956
420,26.139933302160824,-15.942815977276759
421,67.40827883502965,-7.504996965370914
422,20.521245826718815,-12.372072927048128
423,48.0874228754304,-13.081603138029651
424,29.39154232400285,-7.716136146116792
425,7.629503958885975,-15.88350775091929
426,46.496036583697766,-11.675152852994664
427,29.556431800043104,-13.193943349779602
428,0.4354938929706398,-21.310810812288405
429,5.841248112242536,-22.556331088369173
430,48.34104308776483,-12.711918493813911
431,-5.922301304361744,-26.556530045164084
432,12.006862463778557,-10.270935512822344
433,58.534595221001815,-7.716136146116792
434,52.4819726625225,-6.466450332257989
435,18.47238075673554,-11.518640988800065
436,48.86816337891167,-9.180911657726398
437,48.30836235937388,-11.518640988800055
438,5.775265983103961,-13.960702079366127
439,42.30760566224827,-14.747948781155461
440,57.765895160005876,-9.97543714529322
441,14.546862728965348,-19.16764605180844
442,57.75351250598823,-4.813975669321524
443,12.861753790854834,-15.647591926175753
444,19.699916223355586,-16.150318766873795
445,32.20631495625972,-6.373247278637639
446,69.0960149544002,-4.120443904152015
447,36.79043062974616,-14.889972753987902
448,34.655515231141145,-8.556692737612847
449,38.278960061591775,-9.685772282527616
450,42.95195568217765,-6.496066959072888
451,42.45181040798365,-9.450170719103468
452,13.943845234511286,-22.95512222982484
453,25.4690038226032,-16.98341486395023
454,9.451127241010248,-18.733997028997084
455,45.24758363388808,-9.688796604754934
456,14.541265342098741,-13.690653175541545
457,1.1536007741781873,-18.182374267773625
458,72.72564918426853,-10.44485384463767
459,12.972689666094283,-21.66224386223775
460,42.10127783026163,-8.381072910992204
461,52.672652350566,-7.481498592126535
462,31.511428558998176,-13.955537141006912
463,26.805298111934416,-15.255609704038708
464,56.466976149128676,-12.294887718558234
465,-1.3207484201149366,-22.719691075196558
466,33.72835059767147,-13.74627623382011
467,31.789874900527117,-12.587303579768594
468,9.300028085209465,-21.497181414927546
469,-25.138866739385712,-29.79766241774795
470,72.10954790219193,-8.417922953882295
471,26.075163375972153,-9.993062818892263
472,45.98927459394457,-17.187010235172796
473,-0.35441166218947995,-18.065023288664516
474,19.420963844868176,-15.545733558092623
475,2.028207253229053,-13.441773009556579
476,56.3235560948123,-8.193305436592258
477,63.753546689204875,-6.720953602193058
478,22.54438929102822,-20.06296178016138
479,56.88269056885018,-4.373138192561898
480,26.915872777445117,-12.161994622197081
481,19.094006368580764,-22.48584146657169
482,30.000582108363695,-17.667511522550694
483,35.92910035050325,-15.748035705194274
484,30.889811023617032,-11.463576619946314
485,19.191659926595996,-18.551327576637956
486,49.538699711414026,-11.766824096587458
487,55.28858594502879,-7.427637239923845
488,52.97200851711368,-8.616545939980224
489,79.47094478295888,-5.594538878402789
490,3.7443851526465233,-17.698116394201733
491,31.11200670535592,-11.170605825933688
492,-4.578230522429793,-27.017409354068057
493,14.678945148686529,-14.836884721979482
494,46.75190505767801,-14.419327862129672
495,19.604303562128102,-11.750305787439475
496,60.31709278557624,-8.036726863120036
497,112.52751010273138,-4.120443904152015
498,59.88123403432828,-7.18392276339741
499,36.200669597292865,-9.003330068747495
500,53.73991119063981,-7.670895239659559
501,24.183511635621223,-7.716136146116792
502,49.516450946200386,-4.373138192561898
503,20.018210020049445,-10.810845077015784
504,54.287717034566626,-6.466450332257978
505,45.982341451683425,-14.00602846359269
506,-0.37909269817734126,-25.550578179610916
507,33.50712027124487,-13.762077735560718
508,43.132555758473124,-13.527976824164345
509,54.522805036974376,-6.891100394339689
510,42.83328369839281,-7.716136146116792
511,52.79426354443799,-9.099172548424528
512,14.722532974723856,-17.043224616849596
513,41.435239599183205,-13.351643172126993
514,20.26258639350942,-19.113217186163467
515,11.827988722280036,-14.847540266138958
516,48.090028938761755,-6.882121226639615
517,46.94943940326115,-8.555033008611357
518,10.489843181035585,-12.046914562874766
519,72.07734471441228,-6.27684761504158
520,31.050820839476234,-7.716136146116792
521,0.04831700918126458,-15.786468936118514
522,66.58885482892842,-7.716136146116792
523,31.776617021573216,-13.285696703861428
